Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
África al sur del Sahara,SSF,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61768E+12,,,,,,,,
Pequeños Estados,SST,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59948E+11,1.68869E+11,1.74776E+11,1.6697E+11,1.72215E+11,1.77644E+11,1.84027E+11,1.85205E+11,1.87849E+11,1.94498E+11,1.98488E+11,2.09155E+11,2.15898E+11,2.24199E+11,2.06453E+11,2.21074E+11,2.31242E+11,
Santo Tomé y Príncipe,STP,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263296442.1,,,,,,,,
Suriname,SUR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5112966262,,,,,,,,
República Eslovaca,SVK,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44995656200,46863674264,49926033027,51460981978,50837781902,52320066714,53934031845,56203775680,56480591379,59987969106,64837638855,69377381712,76166512171,80223653534,76142393580,79490737057,79599848773,81216856189,82034039061,83819794511,86733263301,87894197676,90800142859,94140235998,95467501889,93367211739,95064322656,94189372995,94956436951
Eslovenia,SVN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26615450121,27599585836,28965026736,30044821324,31759263942,32313708615,33711847969,34957997373,36043997466,37249424418,38349557486,40283576034,42919084107,43920602561,41818719150,41486366783,41457432906,39982509711,39855287416,41430992104,41777966742,43541187985,45811599746,47996005397,49779202310,48298881335,51083067464,50651398160,
Suecia,SWE,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,2.14325E+11,2.16191E+11,2.21447E+11,2.29989E+11,2.32229E+11,2.42771E+11,2.45333E+11,2.38127E+11,2.39924E+11,2.47828E+11,2.51029E+11,2.47829E+11,2.47337E+11,2.5072E+11,2.637E+11,2.69638E+11,2.82437E+11,2.91956E+11,2.9992E+11,3.07643E+11,3.06478E+11,3.01606E+11,2.93913E+11,2.82469E+11,2.99371E+11,3.16143E+11,3.19317E+11,3.28347E+11,3.43324E+11,3.61015E+11,3.76184E+11,3.79521E+11,3.85238E+11,3.96428E+11,4.06441E+11,4.18608E+11,4.43995E+11,4.6367E+11,4.61381E+11,4.38891E+11,4.65879E+11,4.75369E+11,4.7283E+11,4.77616E+11,4.88524E+11,5.05274E+11,5.15646E+11,5.29764E+11,5.39646E+11,5.60129E+11,5.52293E+11,5.89699E+11,5.92513E+11,5.85988E+11
Eswatini,SWZ,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3718654174,,,,,,,,
Sint Maarten (Dutch part),SXM,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376294134,,,,,,,,
Seychelles,SYC,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,243127786.6,258590108.4,281913732.7,285563426.4,294709982.5,329128731.1,303333859.5,365783596.9,421081123.9,414997605.8,407130178.1,394043980.6,389513174.3,404022474.4,447154031.2,448025275.3,462881183.7,485004114.2,541467860,589421152.4,609726628.4,658138546.6,705218155.3,697920321.4,680913985.6,755388359.9,854142463.5,864565424.7,876091518.8,903054868.2,902965043.4,852619558.7,832794345.6,867265623,944866632.9,1033272359,1040608559,996913981,988296046.5,1043738323,1125273738,1243211701,1184432315,1231212711,1349188913,1496918510,1602038827,1713355406,1822815120,1613267551,1608471317,1872211834,1972799529
República Árabe Siria,SYR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15846726812,,,,,,,,
Islas Turcas y Caicos,TCA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879070000,,,,,,,,
Chad,TCD,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6079684764,6077134100,7261595915,8324047284,8397223781,9154547895,9450559188,10135843241,10618477309,10062184707,9812076141,10027173681,10345979692,10206145842,10069900920,10332553841,10773929686
Asia oriental y el Pacífico (BIRF y la AIF),TEA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29771E+12,2.5266E+12,2.75906E+12,2.95148E+12,3.17494E+12,3.44468E+12,3.71213E+12,4.05114E+12,4.45896E+12,4.91348E+12,5.4325E+12,6.12499E+12,6.9922E+12,7.6763E+12,8.30816E+12,9.15139E+12,9.93468E+12,1.0762E+13,1.15135E+13,1.24421E+13,1.32207E+13,1.40998E+13,1.51044E+13,1.60606E+13,1.70299E+13,1.72041E+13,1.85513E+13,1.91607E+13,2.01875E+13
Europa y Asia central (BIRF y la AIF),TEC,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42606E+12,3.49161E+12,3.54064E+12,3.55095E+12,3.52385E+12,3.636E+12,3.77495E+12,3.88169E+12,3.81038E+12,4.00335E+12,4.01923E+12,4.15957E+12
Togo,TGO,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,1189693107,1320846463,1385725477,1448334179,1607858651,1650351684,1657491128,1777905317,1837898420,1957598224,1997374419,1955902016,2077996299,2302050237,2180196265,2488324877,2412183466,2293099713,2163320522,2276803927,2409552689,2465894945,2482898456,2650276235,2768559379,2776876560,2762280068,2654062640,2287592459,2550950956,2784195090,3038784089,3475980725,3402272115,3464879810,3449383877,3477467526,3627130356,3874748620,3826816479,3649152961,3743617067,3709704383,3875824822,4083079645,4318464491,4787661649,4887035603,5187492536,5496207023,5887730069,6041132743,6243342569,6555607154,6881202045,7036028173,7431691914,7879266223,8379528192
Tailandia,THA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.80595E+11,,,,,,,,
Tayikistán,TJK,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4294115440,2719519700,2838529340,2294566935,2433368760,2575790421,2670670304,2840243855,3120527206,3497509520,3846837735,4314075208,5174820557,5772633029,6189949039,6694003917,6700697878,7230157422,7830050167,8409631581,9108815143,9477560126,9797996696,10348524470,11065501083,11935740579,12828269792,13414377996,14807289241,16693214728,
Turkmenistán,TKM,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33705628571,,,,,,,,
América Latina y el Caribe (BIRF y la AIF),TLA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,1.76341E+12,1.83856E+12,1.97994E+12,2.11948E+12,2.12664E+12,2.04173E+12,1.99906E+12,2.06861E+12,2.144E+12,2.2271E+12,2.31749E+12,2.33016E+12,2.45539E+12,2.38033E+12,2.47549E+12,2.55397E+12,2.6777E+12,2.80585E+12,2.83911E+12,2.95573E+12,3.12046E+12,3.20635E+12,3.20699E+12,3.32083E+12,3.32738E+12,3.33443E+12,3.41497E+12,3.56551E+12,3.70339E+12,3.93166E+12,4.15308E+12,4.31726E+12,4.21938E+12,4.48426E+12,4.69096E+12,4.8195E+12,4.97655E+12,5.04425E+12,5.07829E+12,5.05184E+12,5.14904E+12,5.20468E+12,5.24355E+12,4.91645E+12,5.24754E+12,5.46718E+12,5.57936E+12
Timor-Leste,TLS,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105607266,1243448297,1388708050,1170818094,1301640100,1577740199,2237940673,3031715191,4486618644,3557765178,4308225969,5273395416,4652345309,4152998338,3404787665,2788459200,2227281999,2261650424,2255158989,2765978979,2783193732,2569439084,2026778415,2075513305
Oriente Medio y Norte de África (BIRF y la AIF),TMN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,3.09775E+11,3.83062E+11,5.04688E+11,5.16039E+11,5.95885E+11,5.90322E+11,5.37749E+11,5.47277E+11,4.61521E+11,4.52346E+11,5.16665E+11,5.46669E+11,5.43021E+11,5.54323E+11,5.11731E+11,5.69741E+11,4.96258E+11,5.28559E+11,5.72983E+11,6.01559E+11,6.22044E+11,6.9064E+11,6.99755E+11,7.01859E+11,7.43761E+11,7.4778E+11,7.48033E+11,8.12894E+11,8.45897E+11,8.84036E+11,9.52826E+11,1.00274E+12,1.06351E+12,1.13637E+12,1.20406E+12,1.3139E+12,1.35915E+12,1.36947E+12,1.45042E+12,1.44728E+12,1.44066E+12,1.43328E+12,1.44817E+12,1.43268E+12,1.52552E+12,1.57531E+12,1.57954E+12,1.56556E+12,1.51137E+12,1.59706E+12,1.66345E+12,
Tonga,TON,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361209488.5,373757720.4,376129794.5,374177997,389999724.3,395860499.2,402058593,403625215.1,428028812.4,422920175.2,416782635.3,409280797,407997092.4,397180613.7,416605938,400668472.7,404676803.7,429848491.1,434256972.5,434422667.8,435798398.8,442040672.6,473906677.7,500857996.3,507430775.2,515881129.3,529818358.9,524678869.1,507296784.9,
Asia meridional (BIRF y la AIF),TSA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,1.92942E+11,1.99922E+11,2.05674E+11,2.18058E+11,2.34092E+11,2.27802E+11,2.27711E+11,2.4532E+11,2.53769E+11,2.70355E+11,2.84328E+11,2.89062E+11,2.87599E+11,2.97277E+11,3.0114E+11,3.2896E+11,3.34528E+11,3.59016E+11,3.79605E+11,3.60279E+11,3.84691E+11,4.07313E+11,4.203E+11,4.50874E+11,4.67445E+11,4.92143E+11,5.15478E+11,5.37561E+11,5.86099E+11,6.19757E+11,6.51548E+11,6.63009E+11,7.02414E+11,7.32025E+11,7.76667E+11,8.31804E+11,8.90876E+11,9.22723E+11,9.7314E+11,1.05232E+12,1.09302E+12,1.14454E+12,1.18603E+12,1.27476E+12,1.37569E+12,1.48241E+12,1.59567E+12,1.7136E+12,1.76219E+12,1.88729E+12,2.02111E+12,2.12414E+12,2.22727E+12,2.36091E+12,2.52681E+12,2.71528E+12,2.92842E+12,3.12199E+12,3.31872E+12,3.44113E+12,3.24688E+12,3.55115E+12,3.76775E+12,4.026E+12
África al sur del Sahara (BIRF y la AIF),TSS,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61768E+12,,,,,,,,
Trinidad y Tobago,TTO,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26787107495,,,,,,,,
Túnez,TUN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,4746501309,4905665042,4873035478,5354914798,5601516137,5896396198,6562552579,7723537877,7607894732,8264604766,8893868546,9519329137,9872585804,10528198325,11199396913,12069896584,12707350567,12638641044,13277212565,14061488668,14736033899,14485330530,15415678568,15439844732,15727282448,17167112183,17713304569,19032908180,19215340614,19924731633,20536231055,21902735811,23276775384,24470533220,25965419049,27087191642,28091450590,28460833555,29886819311,31713329321,32513228611,34383621508,36525231926,37979733513,39325014618,40156475850,39381872853,41245472056,42123702091,43816569659,44599350029,45288069823,46226523461,47418660729,48088032710,43413583989,45799462205,47298371767,47028692934
Turquía,TUR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5463E+11,,,,,,,,
Tuvalu,TUV,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56981796.87,,,,,,,,
Tanzanía,TZA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13265670272,13598248737,13654396956,13856219720,14121331172,14723072669,15567082835,16039378732,16727403415,17468138879,18332168436,19165395623,20879452268,22153996265,23807505901,25439514279,27576798093,29097598200,30803583928,32466808309,34216660629,36826273388,38659520312,41230388624,44202424512,46684218024,49672669913,53136580533,56425189491,59404869535,60365645294,63123434164,65902651892,69197314549
Uganda,UGA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,4918376582,5149914655,5173603095,4991047877,5033277807,5254817670,5680942912,6019616974,6376604314,6737702005,6881766459,7562271280,8043357854,9013357015,9861385723,10418393136,10946022094,11815077719,12006518639,12465203695,13685475134,14585322400,15480571361,16423172580,18275152919,19919663488,21681362272,23195306735,24487790106,26820480437,27689327586,28656956242,30068579347,31759208104,33321660419,34159861918,36125776454,38531582932,39896100746,41236501218,43140151064,45513729328
Ucrania,UKR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5039E+11,1.32801E+11,1.11843E+11,87292767329,76506169295,68809460211,66728268741,65018340979,64457217227,66217867173,72930342065,76861385310,84265499687,94375668583,96991815958,1.03583E+11,1.12624E+11,1.14179E+11,96937290586,1.02608E+11,1.06788E+11,1.11015E+11,1.10636E+11,99792811951,94833354986,94273192943,96947982763,99845970538,1.03329E+11,1.00536E+11,97985185801,76870727684,78775730319
Ingreso mediano alto,UMC,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.90531E+12,6.26112E+12,6.65257E+12,6.90857E+12,7.17738E+12,7.58467E+12,7.89928E+12,8.32433E+12,8.87355E+12,9.54803E+12,1.0279E+13,1.12894E+13,1.24869E+13,1.33506E+13,1.38395E+13,1.50198E+13,1.60173E+13,1.69473E+13,1.78353E+13,1.88199E+13,1.9579E+13,2.04825E+13,2.16175E+13,2.26032E+13,2.35826E+13,2.34511E+13,2.52263E+13,2.60153E+13,2.71988E+13
Uruguay,URY,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,17342756436,17849320550,17104059867,17472724575,18567186715,21344813319,19025130274,18590835185,17547101355,19224308842,20231906766,21097653321,21484128198,22651542376,24233271135,24903624962,26083638497,23218109799,20182921302,19584097560,19897883088,22134335165,24084643690,24462508871,24639104199,24926776058,26113669018,28322639470,29116675895,31161945379,30790436349,32568106336,35574408333,37169506577,36830034976,36085623360,34686289134,32274554406,31124773362,32608387324,35554524854,37248074673,39692165250,42238821490,43907649571,47115528638,49705219174,49482756230,52880291138,53989296582,55232403158,55848493734,56304701224,56313676161,57265587552,52776635753,52754991201,55405237842,57427131992
Estados Unidos,USA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,5.26318E+12,5.41521E+12,5.7075E+12,6.03711E+12,5.94406E+12,5.91001E+12,6.21796E+12,6.49787E+12,6.84443E+12,7.00031E+12,6.9064E+12,7.11006E+12,7.07823E+12,7.3325E+12,7.91653E+12,8.21723E+12,8.43573E+12,8.7698E+12,9.2196E+12,9.44815E+12,9.58267E+12,9.59491E+12,9.89862E+12,1.01293E+13,1.05645E+13,1.0925E+13,1.1407E+13,1.20024E+13,1.26786E+13,1.32455E+13,1.38374E+13,1.40548E+13,1.42539E+13,1.45643E+13,1.51164E+13,1.56116E+13,1.61632E+13,1.6278E+13,1.60011E+13,1.57623E+13,1.63359E+13,1.66629E+13,1.71814E+13,1.74516E+13,1.80284E+13,1.86081E+13,1.88589E+13,1.93094E+13,1.98853E+13,2.03888E+13,1.98379E+13,2.10713E+13,2.16493E+13,2.19687E+13
Uzbekistán,UZB,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87622912878,,,,,,,,
San Vicente y las Granadinas,VCT,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766874074.1,,,,,,,,
Venezuela,VEN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Vírgenes Británicas,VGB,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66801815916,72553117726,77965895351,81961708322,86202663277,92382050898,98183287422,1.04119E+11,1.11357E+11,1.1942E+11,1.28413E+11,1.3694E+11,1.4581E+11,1.53746E+11,1.6002E+11,1.71874E+11,1.83331E+11,1.92558E+11,2.02803E+11,2.14948E+11,2.27117E+11,2.40958E+11,2.55917E+11,2.77694E+11,2.98361E+11,3.09472E+11,3.14505E+11,3.41002E+11,3.56796E+11
Vanuatu,VUT,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459049585.2,477760192.2,493894175.8,512244620.1,567474031,582285887.8,643567796.7,641095394.4,652888331.1,678198340.3,662198879.9,705216506.8,739204662.8,743900571.3,782919899.6,815167071.1,865054073.8,1006676656,923140721.3,936572918.4,963869321.7,
Mundo,WLD,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08148E+13,4.24114E+13,4.41219E+13,4.56479E+13,4.73099E+13,4.93202E+13,5.0402E+13,5.14744E+13,5.29537E+13,5.51697E+13,5.72223E+13,5.97687E+13,6.20303E+13,6.25587E+13,6.21818E+13,6.4972E+13,6.68879E+13,6.87585E+13,7.05641E+13,7.2984E+13,7.53821E+13,7.74372E+13,8.01563E+13,8.26116E+13,8.48778E+13,8.22436E+13,8.75342E+13,8.98372E+13,9.2543E+13
Samoa,WSM,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706517400.6,761304077.1,789585020.3,761489905.2,754223606.4,764457130.8,807830609.6,869694331.9,875309405.7,866255074.6,898429619.2,875061003.7,828588380,779147022.3,855563290.6
Kosovo,XKX,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792003236,4892248097,5132091836,5500712768,5639376668,5893565359,6074103615,6398632303,6729529825,7107629272,7327026796,7720487928,7321575523,8062888491,8353656631,8758706794
"Yemen, Rep. del",YEM,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41437133276,,,,,,,,
Sudáfrica,ZAF,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,58506193229,60529925037,64322892849,68432235414,73974205049,77500207156,81460067748,87858460858,92301510555,96739619347,1.00369E+11,1.05443E+11,1.09333E+11,1.1923E+11,1.28659E+11,1.27878E+11,1.28102E+11,1.29284E+11,1.339E+11,1.40437E+11,1.52653E+11,1.55438E+11,1.52739E+11,1.50321E+11,1.59442E+11,1.58194E+11,1.59382E+11,1.64432E+11,1.70515E+11,1.72499E+11,1.70485E+11,1.69135E+11,1.65356E+11,1.67772E+11,1.7347E+11,1.77138E+11,1.86413E+11,1.90744E+11,1.90938E+11,1.93537E+11,2.00452E+11,2.05509E+11,2.15579E+11,2.22499E+11,2.35336E+11,2.48574E+11,2.65476E+11,2.78168E+11,2.89527E+11,2.92181E+11,3.05627E+11,3.19722E+11,3.22768E+11,3.29517E+11,3.32237E+11,3.38767E+11,3.41622E+11,3.4864E+11,3.52361E+11,3.58051E+11,3.45085E+11,3.66454E+11,3.67619E+11,3.67618E+11
Zambia,ZMB,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20839208733,,,,,,,,
Zimbabwe,ZWE,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10565259972,12989115218,14497454462,16812251880,17559061062,17535867773,17604879500,17671843073,18594570679,21440347789,20145411279,18530225288,20043064249,21259182704,22645816386
